X,Y,gml_id,Name,Schul_ID,Schulform,Schulicon,Adresse,Ort,bezirk,stadtteil,Telefon,FAX,rechtsform,internet,email,is_rebbz,name_rebbz,schueleranzahl,schueleranzahl_schuljahr
10.020036,53.614521,APP_HH_SCHULEN_DWH_63438,ReBBZ Nord,5360-0,Sonderschulen,mehrere Schulen,Sengelmannstraße 50,22297 Hamburg,Hamburg-Nord,Alsterdorf,040 42888410,040 428884122,staatlich,,rebbz-nord-bildung@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",136,2013
10.024618,53.572117,APP_HH_SCHULEN_DWH_63439,ReBBZ Winterhude,5359-2,Sonderschulen,Sonderschulen,Winterhuder Weg 11,22085 Hamburg,Hamburg-Nord,Uhlenhorst,040 42886-570,040 42886-5722,staatlich,http://www.hamburg.de/rebbz-winterhude,rebbz-winterhude-beratung@bsb.hamburg.de,true,,,
10.037667,53.583258,APP_HH_SCHULEN_DWH_63440,ReBBZ Winterhude,5359-1,Sonderschulen,Sonderschulen,Brucknerstraße 17,22083 Hamburg,Hamburg-Nord,Barmbek-Süd,040 42886-570,040 42886-5722,staatlich,http://www.hamburg.de/rebbz-winterhude,rebbz-winterhude-bildung-eschenweg@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",64,2013
10.016318,53.625905,APP_HH_SCHULEN_DWH_63441,ReBBZ Winterhude,5359-0,Sonderschulen,Sonderschulen,Eschenweg 1,22335 Hamburg,Hamburg-Nord,Fuhlsbüttel,040 42886-570,040 42886-5722,staatlich,http://www.hamburg.de/rebbz-winterhude,rebbz-winterhude-bildung-eschenweg@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",138,2013
9.969453,53.559039,APP_HH_SCHULEN_DWH_63442,ReBBZ Mitte,5358-2,Sonderschulen,Sonderschulen,Laeiszstraße 12,20357 Hamburg,Hamburg-Mitte,St. Pauli,040 21902530,040 209025322,staatlich,,rebbz-mitte-beratung@bsb.hamburg.de,true,,,
10.010894,53.55644,APP_HH_SCHULEN_DWH_63443,ReBBZ Mitte,5358-1,Sonderschulen,mehrere Schulen,Greifswalder Straße 40,20099 Hamburg,Hamburg-Mitte,St. Georg,040 21902530,040 209025322,staatlich,,rebbz-mitte-bildung@bsb.hamburg.de,false,ReBBZ Mitte,34,2013
10.050712,53.553759,APP_HH_SCHULEN_DWH_63444,ReBBZ Mitte,5358-0,Sonderschulen,Sonderschulen,Pröbenweg 24,20537 Hamburg,Hamburg-Mitte,Hamm,040 21902530,040 209025322,staatlich,,rebbz-mitte-bildung@bsb.hamburg.de,false,ReBBZ Mitte,103,2013
10.013399,53.501432,APP_HH_SCHULEN_DWH_63445,ReBBZ Wilhelmsburg,5357-3,Sonderschulen,mehrere Schulen,Krieterstraße 2 a,21109 Hamburg,Hamburg-Mitte,Wilhelmsburg,040 42888530,040 428885322,staatlich,,rebbz-wilhelmsburg-beratung@bsb.hamburg.de,true,,,
9.99519,53.510601,APP_HH_SCHULEN_DWH_63446,ReBBZ Wilhelmsburg,5357-2,Sonderschulen,Sonderschulen,Zeidlerstraße 50,21107 Hamburg,Hamburg-Mitte,Wilhelmsburg,040 42888530,040 428885322,staatlich,,rebbz-wilhelmsburg-bildung-krieterstrasse@bsb.hamburg.de,false,ReBBZ Wilhelmsburg,145,2013
10.022535,53.487026,APP_HH_SCHULEN_DWH_63447,ReBBZ Wilhelmsburg,5357-1,Sonderschulen,Sonderschulen,Karl-Arnold-Ring 11,21109 Hamburg,Hamburg-Mitte,Wilhelmsburg,040 42888530,040 428885322,staatlich,,rebbz-wilhelmsburg-bildung-krieterstrasse@bsb.hamburg.de,false,ReBBZ Wilhelmsburg,66,2013
10.013399,53.501432,APP_HH_SCHULEN_DWH_63448,ReBBZ Wilhelmsburg,5357-0,Sonderschulen,mehrere Schulen,Krieterstraße 2 a,21109 Hamburg,Hamburg-Mitte,Wilhelmsburg,040 42888530,040 428885322,staatlich,,rebbz-wilhelmsburg-bildung-krieterstrasse@bsb.hamburg.de,false,ReBBZ Wilhelmsburg,167,2013
10.101314,53.546877,APP_HH_SCHULEN_DWH_63449,ReBBZ Billstedt,5356-4,Sonderschulen,mehrere Schulen,Steinfeldtstraße 1,22119 Hamburg,Hamburg-Mitte,Billstedt,040 4288674-0,040 4288674-33,staatlich,,rebbz-billstedt-beratung@bsb.hamburg.de,true,,,
10.121549,53.56153,APP_HH_SCHULEN_DWH_63450,ReBBZ Billstedt,5356-3,Sonderschulen,mehrere Schulen,Dringsheide 10,22119 Hamburg,Hamburg-Mitte,Billstedt,040 4288674-0,040 4288674-33,staatlich,,rebbz-billstedt-bildung@bsb.hamburg.de,false,ReBBZ Billstedt,53,2013
10.103772,53.541569,APP_HH_SCHULEN_DWH_63451,ReBBZ Billstedt,5356-1,Sonderschulen,Sonderschulen,Hauskoppelstieg 12,22111 Hamburg,Hamburg-Mitte,Billstedt,040 4288674-0,040 4288674-33,staatlich,,rebbz-billstedt-bildung@bsb.hamburg.de,false,ReBBZ Billstedt,129,2013
10.101314,53.546877,APP_HH_SCHULEN_DWH_63452,ReBBZ Billstedt,5356-0,Sonderschulen,mehrere Schulen,Steinfeldtstraße 1,22119 Hamburg,Hamburg-Mitte,Billstedt,040 4288674-0,040 4288674-33,staatlich,,rebbz-billstedt-bildung@bsb.hamburg.de,false,ReBBZ Billstedt,50,2013
9.988127,53.445525,APP_HH_SCHULEN_DWH_63453,ReBBZ Harburg,5355-2,Sonderschulen,mehrere Schulen,Kapellenweg 63A,21077 Hamburg,Harburg,Wilstorf,+49 40 428 885960,+49 40 428 885972,staatlich,,rebbz-harburg-beratung@bsb.hamburg.de,true,,,
9.974759,53.46337,APP_HH_SCHULEN_DWH_63454,ReBBZ Harburg,5355-1,Sonderschulen,Sonderschulen,Schwarzenbergstraße 72,21073 Hamburg,Harburg,Harburg,+49 40 428 885960,+49 40 428 885972,staatlich,,rebbz-harburg-bildung-baererstrasse@bsb.hamburg.de,false,ReBBZ Harburg,192,2013
9.974051,53.454171,APP_HH_SCHULEN_DWH_63455,ReBBZ Harburg,5355-0,Sonderschulen,Sonderschulen,Baererstraße 81,21073 Hamburg,Harburg,Eißendorf,+49 40 428 885960,+49 40 428 885972,staatlich,,rebbz-harburg-bildung-baererstrasse@bsb.hamburg.de,false,ReBBZ Harburg,212,2013
9.868112,53.47889,APP_HH_SCHULEN_DWH_63456,ReBBZ Süderelbe,5354-2,Sonderschulen,Sonderschulen,Neumoorstück 2,21147 Hamburg,Harburg,Neugraben-Fischbek,040 79014630,040 79014646,staatlich,http://www.frieda-stoppenbrink-schule.de,rebbz-suederelbe-beratung@bsb.hamburg.de,true,,,
9.8635,53.47664,APP_HH_SCHULEN_DWH_63457,ReBBZ Süderelbe,5354-0,Sonderschulen,Sonderschulen,Neuwiedenthaler Straße 4,21147 Hamburg,Harburg,Neugraben-Fischbek,040 79014630,040 79014646,staatlich,http://www.frieda-stoppenbrink-schule.de,rebbz-suederelbe-bildung@bsb.hamburg.de,false,"<a href=""http://www.frieda-stoppenbrink-schule.de"">ReBBZ Süderelbe</a>",87,2013
9.946725,53.622934,APP_HH_SCHULEN_DWH_63458,ReBBZ Eimsbüttel,5353-2,Sonderschulen,mehrere Schulen,Bindfeldweg 37,22459 Hamburg,Eimsbüttel,Niendorf,040 428 88 - 1620,040 428 88 - 1622,staatlich,,rebbz-eimsbuettel-beratung@bsb.hamburg.de,true,,,
9.968444,53.57236,APP_HH_SCHULEN_DWH_63459,ReBBZ Eimsbüttel,5353-1,Sonderschulen,mehrere Schulen,Bundesstraße 94,20144 Hamburg,Eimsbüttel,Eimsbüttel,040 428 88 - 1620,040 428 88 - 1622,staatlich,,rebbz-eimsbuettel-bildung-bindfeldweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,43,2013
9.946725,53.622934,APP_HH_SCHULEN_DWH_63460,ReBBZ Eimsbüttel,5353-0,Sonderschulen,mehrere Schulen,Bindfeldweg 37,22459 Hamburg,Eimsbüttel,Niendorf,040 428 88 - 1620,040 428 88 - 1622,staatlich,,rebbz-eimsbuettel-bildung-bindfeldweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,68,2013
10.183544,53.491797,APP_HH_SCHULEN_DWH_63461,ReBBZ Bergedorf,5352-3,Sonderschulen,Sonderschulen,Billwerder Billdeich 648 a,21033 Hamburg,Bergedorf,Bergedorf,+49 40 428 76 42 0,+49 40 428 76 42 22,staatlich,,rebbz-bergedorf-beratung@bsb.hamburg.de,true,,,
10.205746,53.512448,APP_HH_SCHULEN_DWH_63462,ReBBZ Bergedorf,5352-2,Sonderschulen,Sonderschulen,Reinbeker Redder 274,21031 Hamburg,Bergedorf,Lohbrügge,+49 40 428 76 42 0,+49 40 428 76 42 22,staatlich,,ReBBZ-bergedorf-bildung-leuschnerstrasse@bsb.hamburg.de,false,ReBBZ Bergedorf,123,2013
10.193019,53.491567,APP_HH_SCHULEN_DWH_63463,ReBBZ Bergedorf,5352-1,Sonderschulen,Sonderschulen,Billwerder Straße 31,21033 Hamburg,Bergedorf,Lohbrügge,+49 40 428 76 42 0,+49 40 428 76 42 22,staatlich,,ReBBZ-bergedorf-bildung-leuschnerstrasse@bsb.hamburg.de,false,ReBBZ Bergedorf,72,2013
10.206985,53.496075,APP_HH_SCHULEN_DWH_63464,ReBBZ Bergedorf,5352-0,Sonderschulen,mehrere Schulen,Leuschnerstraße 13,21031 Hamburg,Bergedorf,Lohbrügge,+49 40 428 76 42 0,+49 40 428 76 42 22,staatlich,,ReBBZ-bergedorf-bildung-leuschnerstrasse@bsb.hamburg.de,false,ReBBZ Bergedorf,63,2013
9.861991,53.592392,APP_HH_SCHULEN_DWH_63465,ReBBZ Altona-West,5351-1,Sonderschulen,mehrere Schulen,Böttcherkamp 144,22549 Hamburg,Altona,Lurup,040 428 96 85-0,040 428 96 85-29,staatlich,,rebbz-altona-west-beratung@bsb.hamburg.de,true,,,
9.861991,53.592392,APP_HH_SCHULEN_DWH_63466,ReBBZ Altona-West,5351-0,Sonderschulen,mehrere Schulen,Böttcherkamp 144/ 146,22549 Hamburg,Altona,Lurup,040 428 96 85-0,040 428 96 85-29,staatlich,,rebbz-altona-west-bildung@bsb.hamburg.de,false,ReBBZ Altona-West,157,2013
9.953068,53.56353,APP_HH_SCHULEN_DWH_63467,ReBBZ Altona,5350-2,Sonderschulen,Sonderschulen,Sommerhuder Straße 18,22769 Hamburg,Altona,Altona-Nord,040 428 88 08-50,040 428 88 08-58,staatlich,,rebbz-altona-beratung@bsb.hamburg.de,true,,,
9.948504,53.545795,APP_HH_SCHULEN_DWH_63468,ReBBZ Altona,5350-1,Sonderschulen,Sonderschulen,Carsten-Rehder-Straße 34,22767 Hamburg,Altona,Altona-Altstadt,040 428 88 08-50,040 428 88 08-58,staatlich,,rebbz-altona-bildung-bernstorffstrasse@bsb.hamburg.de,false,ReBBZ Altona,88,2013
9.958989,53.558953,APP_HH_SCHULEN_DWH_63469,ReBBZ Altona,5350-0,Sonderschulen,Sonderschulen,Bernstorffstraße 147,22767 Hamburg,Altona,Altona-Altstadt,040 428 88 08-50,040 428 88 08-58,staatlich,,rebbz-altona-bildung-bernstorffstrasse@bsb.hamburg.de,false,ReBBZ Altona,142,2013
9.924787,53.627124,APP_HH_SCHULEN_DWH_63470,Schule Röthmoorweg,5349-0,Grundschulen,Grundschulen,Röthmoorweg 9,22459 Hamburg,Eimsbüttel,Schnelsen,+49 40 428 96 76-0,+49 40 428 96 76-22,staatlich,http://www.roethmoorweg.de,schule-roethmoorweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,163,2013
9.960265,53.641937,APP_HH_SCHULEN_DWH_63471,Grundschule Sachsenweg,5348-0,Grundschulen,mehrere Schulen,Sachsenweg 74,22455 Hamburg,Eimsbüttel,Niendorf,+49 40 428 96 49-0,+49 40 593 54-7722,staatlich,http://www.grundschule-sachsenweg.de,schule-sachsenweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,223,2013
9.944261,53.641938,APP_HH_SCHULEN_DWH_63472,Schule Moorflagen,5347-0,Grundschulen,Grundschulen,Wagrierweg 18,22455 Hamburg,Eimsbüttel,Niendorf,+49 40 428 96 48-0,+49 40 5 70 01-577,staatlich,http://www.schule-moorflagen.hamburg.de,Schule-Moorflagen@bsb.hamburg.de,false,ReBBZ Eimsbüttel,209,2013
9.97178,53.607192,APP_HH_SCHULEN_DWH_63473,Schule Lokstedter Damm,5346-0,Sonderschulen,Sonderschulen,Lokstedter Damm 38,22453 Hamburg,Hamburg-Nord,Groß Borstel,+49 40 428 93 29-0,+49 40 5 57 78-321,staatlich,,Schule-Lokstedter-Damm@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",99,2013
9.924165,53.602832,APP_HH_SCHULEN_DWH_63474,Schule Wegenkamp,5345-0,Grundschulen,Grundschulen,Wegenkamp 9,22527 Hamburg,Eimsbüttel,Stellingen,+49 40 428 96 27-0,+49 40 428 96 27-22,staatlich,http://www.wegenkamp.de,schule-wegenkamp@bsb.hamburg.de,false,ReBBZ Eimsbüttel,175,2013
9.950656,53.58862,APP_HH_SCHULEN_DWH_63475,Schule Vizelinstraße,5344-0,Grundschulen,Grundschulen,Vizelinstraße 50,22529 Hamburg,Eimsbüttel,Lokstedt,+49 40 428 7634-0,+49 40 428 7634-22,staatlich,http://www.schule-vizelinstrasse.hamburg.de,schule-vizelinstrasse@bsb.hamburg.de,false,ReBBZ Eimsbüttel,219,2013
9.943236,53.633254,APP_HH_SCHULEN_DWH_63476,Schule Sethweg,5342-0,Grundschulen,mehrere Schulen,Sethweg 56,22455 Hamburg,Eimsbüttel,Niendorf,+49 40 428 96 47-0,+49 40 555 05-377,staatlich,http://www.schule-sethweg.hamburg.de,schule-sethweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,313,2013
9.925681,53.589211,APP_HH_SCHULEN_DWH_63477,Schule Molkenbuhrstraße,5339-0,Grundschulen,Grundschulen,Molkenbuhrstraße 2,22525 Hamburg,Eimsbüttel,Stellingen,+49 40 428 88 89 0,+49 40 428 88 89 22,staatlich,http://www.schule-molkenbuhrstrasse.hamburg.de,Schule-Molkenbuhrstrasse@bsb.hamburg.de,false,ReBBZ Eimsbüttel,173,2013
9.945377,53.603214,APP_HH_SCHULEN_DWH_63478,Schule Hinter der Lieth,5336-0,Grundschulen,Grundschulen,Hinter der Lieth 61,22529 Hamburg,Eimsbüttel,Lokstedt,+49 40 428 845-0,+49 40 428 845-222,staatlich,http://www.schulehinterderlieth.de,schule-hinter-der-lieth@bsb.hamburg.de,false,ReBBZ Eimsbüttel,315,2013
9.920338,53.632542,APP_HH_SCHULEN_DWH_63479,Schule Frohmestraße,5335-0,Grundschulen,Grundschulen,Frohmestraße 42,22457 Hamburg,Eimsbüttel,Schnelsen,+49 40 428 96 26-0,+49 40 428 96 26-22,staatlich,http://www.schule-frohmestrasse.hamburg.de,schule-frohmestrasse@bsb.hamburg.de,false,ReBBZ Eimsbüttel,355,2013
9.956065,53.595992,APP_HH_SCHULEN_DWH_63480,Schule Döhrnstraße,5334-0,Grundschulen,Grundschulen,Döhrnstraße 42,22529 Hamburg,Eimsbüttel,Lokstedt,+49 40 428 96 25-0,+49 40 4279 69737,staatlich,http://schule-doehrnstrasse.schulhomepages.hamburg.de,schule-doehrnstrasse@bsb.hamburg.de,false,ReBBZ Eimsbüttel,378,2013
9.890051,53.619828,APP_HH_SCHULEN_DWH_63481,Schule Heidacker,5333-0,Grundschulen,Grundschulen,Heidacker 13,22523 Hamburg,Eimsbüttel,Eidelstedt,+49 40 428 96 24-0,+49 40 428 96 24-88,staatlich,http://www.schule-heidacker.hamburg.de,schule-heidacker@bsb.hamburg.de,false,ReBBZ Eimsbüttel,215,2013
9.963949,53.628325,APP_HH_SCHULEN_DWH_63482,Schule Burgunderweg,5332-0,Grundschulen,Grundschulen,Burgunderweg 2,22453 Hamburg,Eimsbüttel,Niendorf,+49 40 428 96 23-0,+49 40 5 55 90-5722,staatlich,http://www.schule-burgunderweg.hamburg.de,Schule-Burgunderweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,359,2013
9.946725,53.622934,APP_HH_SCHULEN_DWH_63483,Grundschule Bindfeldweg,5331-0,Grundschulen,mehrere Schulen,Bindfeldweg 37,22459 Hamburg,Eimsbüttel,Niendorf,+49 40 428 88-1610,+49 40 428 88-1612,staatlich,http://www.bindfeldweg.de,Grundschule-Bindfeldweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,250,2013
9.919008,53.642332,APP_HH_SCHULEN_DWH_63484,Schule Anna-Susanna-Stieg,5330-0,Grundschulen,Grundschulen,Anna-Susanna-Stieg 3,22457 Hamburg,Eimsbüttel,Schnelsen,+49 40 428 96 22-0,+49 40 526 77-622,staatlich,http://www.schule-anna-susanna-stieg.hamburg.de,schule-anna-susanna-stieg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,400,2013
9.920045,53.646855,APP_HH_SCHULEN_DWH_63485,Schule Rönnkamp,5328-0,Grundschulen,Grundschulen,Rönnkamp 3/5,22457 Hamburg,Eimsbüttel,Schnelsen,+49 40 428 96 21-0,+49 40 5 58 00-629,staatlich,http://www.roennkamp.de,schule-roennkamp@bsb.hamburg.de,false,ReBBZ Eimsbüttel,207,2013
9.991889,53.571368,APP_HH_SCHULEN_DWH_63486,Schule Turmweg,5316-0,Grundschulen,Grundschulen,Turmweg 33,20148 Hamburg,Eimsbüttel,Rotherbaum,+49 40 428 86-250,+49 40 428 86-2522,staatlich,http://www.schule-turmweg.hamburg.de,schule-turmweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,449,2013
9.95349,53.573541,APP_HH_SCHULEN_DWH_63487,Schule Tornquiststraße,5315-0,Grundschulen,Grundschulen,Tornquiststraße 60,20259 Hamburg,Eimsbüttel,Eimsbüttel,+49 40 428 96 71-0,+49 40 4 44 65-22,staatlich,http://www.die-tornis.de,Schule-Tornquiststrasse@bsb.hamburg.de,false,ReBBZ Eimsbüttel,297,2013
9.942403,53.574132,APP_HH_SCHULEN_DWH_63488,Schule Rellinger Straße,5312-0,Grundschulen,Grundschulen,Rellinger Straße 13/15,20257 Hamburg,Eimsbüttel,Eimsbüttel,+49 40 428 76 27 - 0,+49 40 428 76 27 -22,staatlich,http://www.schule-rellinger-strasse.de,schule-rellinger-strasse@bsb.hamburg.de,false,ReBBZ Eimsbüttel,391,2013
9.953324,53.58094,APP_HH_SCHULEN_DWH_63489,Schule Lutterothstraße,5310-0,Grundschulen,Grundschulen,Lutterothstraße 34/36,20255 Hamburg,Eimsbüttel,Eimsbüttel,+49 40 428 88-360,+49 40 428 88-3622,staatlich,http://www.lutterothschule.de/,schule-lutterothstrasse@bsb.hamburg.de,false,ReBBZ Eimsbüttel,330,2013
9.941189,53.584784,APP_HH_SCHULEN_DWH_63490,Schule Brehmweg,5309-0,Grundschulen,Grundschulen,Brehmweg 62,22527 Hamburg,Eimsbüttel,Stellingen,+49 40 428 88-670,+49 40 428 88-6720,staatlich,http://www.schule-brehmweg.hamburg.de,schule-brehmweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,157,2013
9.968444,53.57236,APP_HH_SCHULEN_DWH_63491,Schule Kielortallee,5308-1,Grundschulen,mehrere Schulen,Bundesstraße 94,20144 Hamburg,Eimsbüttel,Eimsbüttel,+49 40 428 93 03-0,+49 40 4 13 30-5912,staatlich,http://www.schule-kielortallee.hamburg.de,Schule-Kielortallee@bsb.hamburg.de,false,ReBBZ Eimsbüttel,,
9.974189,53.571954,APP_HH_SCHULEN_DWH_63492,Schule Kielortallee,5308-0,Grundschulen,Grundschulen,Kielortallee 18/20,20144 Hamburg,Eimsbüttel,Eimsbüttel,+49 40 428 93 03-0,+49 40 4 13 30-5912,staatlich,http://www.schule-kielortallee.hamburg.de,Schule-Kielortallee@bsb.hamburg.de,false,ReBBZ Eimsbüttel,403,2013
9.947157,53.571964,APP_HH_SCHULEN_DWH_63493,Schule Eduardstraße,5305-0,Grundschulen,Grundschulen,Eduardstraße 28/30,20257 Hamburg,Eimsbüttel,Eimsbüttel,+49 40 428 86-850,+49 40 428 86-8522,staatlich,http://www.schule-eduardstrasse.hamburg.de,schule-eduardstrasse@bsb.hamburg.de,false,ReBBZ Eimsbüttel,172,2013
9.967519,53.581455,APP_HH_SCHULEN_DWH_63494,Grundschule Hoheluft,5304-0,Grundschulen,Grundschulen,Wrangelstraße 80,20253 Hamburg,Eimsbüttel,Hoheluft-West,+49 40 428 93 01-0,+49 40 428 93 01-22,staatlich,http://www.grundschule-hoheluft.hamburg.de,grundschule-hoheluft@bsb.hamburg.de,false,ReBBZ Eimsbüttel,306,2013
9.967867,53.575538,APP_HH_SCHULEN_DWH_63495,Schule An der Isebek,5301-0,Grundschulen,Grundschulen,Bismarckstraße 83/85,20253 Hamburg,Eimsbüttel,Eimsbüttel,+49 40 428 88-340,+49 40 428 88-3422,staatlich,http://www.schule-an-der-isebek.hamburg.de,schule-an-der-isebek@bsb.hamburg.de,false,ReBBZ Eimsbüttel,358,2013
9.856697,53.583154,APP_HH_SCHULEN_DWH_63496,Schule Barlsheide,5280-0,Grundschulen,Grundschulen,Bornheide 2,22549 Hamburg,Altona,Osdorf,+49 40 428 8868-0,+49 40 428 8868-22,staatlich,http://www.schule-barlsheide.hamburg.de,Schule-Barlsheide@bsb.hamburg.de,false,ReBBZ Altona-West,420,2013
9.846504,53.588584,APP_HH_SCHULEN_DWH_63497,Schule Kroonhorst,5278-0,Grundschulen,Grundschulen,Kroonhorst 25,22549 Hamburg,Altona,Osdorf,+49 40 428 93 99-0,+49 40 428 93 99-22,staatlich,http://www.schule-kroonhorst.de,schule-kroonhorst@bsb.hamburg.de,false,ReBBZ Altona-West,237,2013
9.862348,53.575805,APP_HH_SCHULEN_DWH_63498,Schule Wesperloh,5277-0,Grundschulen,Grundschulen,Wesperloh 19,22549 Hamburg,Altona,Osdorf,+49 40 428 93 98-0,+49 40 241 98-522,staatlich,http://www.wesperloh.de,schule-wesperloh@bsb.hamburg.de,false,ReBBZ Altona-West,319,2013
9.911215,53.6113,APP_HH_SCHULEN_DWH_63499,Schule Rungwisch,5274-0,Grundschulen,Grundschulen,Rungwisch 23,22523 Hamburg,Eimsbüttel,Eidelstedt,+49 40 428 96 19-0,+49 40 428 96 19-22,staatlich,http://www.schule-rungwisch.de,Schule-Rungwisch@bsb.hamburg.de,false,ReBBZ Eimsbüttel,239,2013
9.89809,53.616064,APP_HH_SCHULEN_DWH_63500,Max-Traeger-Schule,5271-0,Grundschulen,Grundschulen,Baumacker 10,22523 Hamburg,Eimsbüttel,Eidelstedt,+49 40 428 88-230,+49 40 428 88-2325,staatlich,http://www.max-traeger-schule.de,max-traeger-schule@bsb.hamburg.de,false,ReBBZ Eimsbüttel,153,2013
9.873013,53.590551,APP_HH_SCHULEN_DWH_63501,Grundschule Luruper Hauptstraße,5270-0,Grundschulen,mehrere Schulen,Luruper Hauptstraße 131/133,22547 Hamburg,Altona,Lurup,+49 40 428 88-2425,+49 40 428 88-2432,staatlich,http://www.luruperhauptstrasse.hamburg.de,grundschule-luruper-hauptstrasse@bsb.Hamburg.de,false,ReBBZ Altona-West,169,2013
9.889617,53.596325,APP_HH_SCHULEN_DWH_63502,Schule Langbargheide,5267-0,Grundschulen,Grundschulen,Langbargheide 40,22547 Hamburg,Altona,Lurup,+49 40 428 88-930,+49 40 428 88-9322,staatlich,http://www.schule-langbargheide.de/,schule-langbargheide@bsb.hamburg.de,false,ReBBZ Altona-West,294,2013
9.900004,53.605128,APP_HH_SCHULEN_DWH_63503,Schule Furtweg,5265-0,Grundschulen,Grundschulen,Furtweg 56,22523 Hamburg,Eimsbüttel,Eidelstedt,+49 40 428 88-380,+49 40 428 88-3822,staatlich,http://www.schule-furtweg.de,schule-furtweg@bsb.hamburg.de,false,ReBBZ Eimsbüttel,234,2013
9.858039,53.599441,APP_HH_SCHULEN_DWH_63504,Fridtjof-Nansen-Schule,5264-1,Grundschulen,Grundschulen,Swatten Weg 10,22547 Hamburg,Altona,Lurup,+49 40 428 7646-0,+49 40 428 7646-22,staatlich,http://www.fns.hamburg.de/,fridtjof-nansen-schule@bsb.hamburg.de,false,ReBBZ Altona-West,209,2013
9.869746,53.599968,APP_HH_SCHULEN_DWH_63505,Fridtjof-Nansen-Schule,5264-0,Grundschulen,Grundschulen,Fahrenort 76,22547 Hamburg,Altona,Lurup,+49 40 428 7646-0,+49 40 428 7646-22,staatlich,http://www.fns.hamburg.de/,fridtjof-nansen-schule@bsb.hamburg.de,false,ReBBZ Altona-West,344,2013
9.871533,53.608206,APP_HH_SCHULEN_DWH_63506,Grundschule Franzosenkoppel,5263-0,Grundschulen,Grundschulen,Franzosenkoppel 118,22547 Hamburg,Altona,Lurup,+49 40 428 93 97-12,+49 40 428 93 97-44,staatlich,http://www.schule-franzosenkoppel.de,grundschule-franzosenkoppel@bsb.hamburg.de,false,ReBBZ Altona-West,267,2013
10.154592,53.617244,APP_HH_SCHULEN_DWH_63507,Grundschule Nydamer Weg,5252-0,Grundschulen,Grundschulen,Nydamer Weg 44,22145 Hamburg,Wandsbek,Rahlstedt,+49 40 428 86-460,+49 40 428 86-4622,staatlich,http://www.schule-nydamer-weg.hamburg.de,grundschule-nydamer-weg@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-nord-beratung/"">ReBBZ Wandsbek-Nord</a>",313,2013
10.075143,53.558801,APP_HH_SCHULEN_DWH_63508,Grundschule Horn,5250-0,Grundschulen,Grundschulen,Rhiemsweg 61,22111 Hamburg,Hamburg-Mitte,Horn,+49 40 428 8698-0,+49 40 428 8698-22,staatlich,http://www.grundschulehorn.de,grundschule-horn@bsb.hamburg.de,false,ReBBZ Billstedt,280,2013
9.97878,53.553021,APP_HH_SCHULEN_DWH_63509,Rudolf-Roß-Grundschule,5248-0,Grundschulen,Grundschulen,Kurze Straße 30,20355 Hamburg,Hamburg-Mitte,Neustadt,+49 40 428 967-30,+49 40 428 967-358,staatlich,http://www.rudolf-ross-grundschule.de,rudolf-ross-grundschule@bsb.hamburg.de,false,ReBBZ Mitte,336,2013
9.899404,53.573348,APP_HH_SCHULEN_DWH_63510,Schule Kielkamp,5245-0,Sonderschulen,Sonderschulen,Kielkamp 16,22761 Hamburg,Altona,Bahrenfeld,+49 40 428 93 96-0,+49 40 428 93 96-56,staatlich,http://www.schule-kielkamp.Hamburg.de,schule-kielkamp@bsb.hamburg.de,false,ReBBZ Altona,125,2013
9.870955,53.566871,APP_HH_SCHULEN_DWH_63511,Schule Windmühlenweg,5244-0,Grundschulen,Grundschulen,Windmühlenweg 17,22607 Hamburg,Altona,Groß Flottbek,+49 40 428 93 95-0,+49 40 428 93 95-22,staatlich,http://www.schule-windmuehlenweg.de,schule-windmuehlenweg@bsb.hamburg.de,false,ReBBZ Altona,436,2013
9.847214,53.553091,APP_HH_SCHULEN_DWH_63512,Schule Schulkamp,5243-0,Grundschulen,Grundschulen,Schulkamp 1/3,22609 Hamburg,Altona,Nienstedten,+49 40 428 93 94-0,+49 40 8 19 57-6222,staatlich,http://www.schule-schulkamp.hamburg.de,schule-schulkamp@bsb.hamburg.de,false,ReBBZ Altona-West,285,2013
