Schulart,Kreis,Ort,Schul-Nr.,Name,Bezeichnung,Straße,Plz,Ort,Tel-Nr.,Fax-Nr.,E-Mail,Internetadresse,Rechtsstatus,Beteiligung an schularübergreifendergreifender Orient.stufe,Ganztagsschule in,Schüler_insgesamt,weiblich,männlich,Deutsche,Ausländer,zusammen,dar. Deutsche,Elementarstufe,Primarstufe,Sekundarstufe I,Sekundarstufe II,Ober- und Werkstufe,Lehrkräfte Vollzeit,Lehrkräfte Teilzeit,pädagogische Fachkräfte Vollzeit,pädagogische Fachkräfte Teilzeit
Grundschule,"Pirmasens, kreisfreie Stadt",Pirmasens   ,16397,Robert-Schuman-Schule              ,Grundschule                        ,Adlerstr. 21,66955,Pirmasens   ,	(06331)265130	,	(06331)265134	,	gs.robert.schuman@stadt-pirmasens.de	,http://www.gs-robertschuman.de,öffentliche Schule,N,Angebotsform,346,162,184,317,29,128,101,7,339,-,-,-,18,6,-,1
Grundschule,"Pirmasens, kreisfreie Stadt",Pirmasens   ,16414,Grundschule Sommerwald             ,-,Unterer Sommerwaldweg 148,66953,Pirmasens   ,	(06331)51460	,	(06331)514612	,	gs.sommerwald@stadt-pirmasens.de	,-,öffentliche Schule,N,-,54,23,31,54,-,7,7,-,54,-,-,-,3,2,-,-
Grundschule,"Pirmasens, kreisfreie Stadt",Pirmasens   ,16427,Wittelsbach-Schule                 ,Grundschule                        ,Maler-Bürkel-Str. 24,66954,Pirmasens   ,	(06331)517312	,	(06331)517314	,	gs.wittelsbach@stadt-pirmasens.de	,http://www.gswittelsbach.de,öffentliche Schule,N,-,190,89,101,174,16,24,8,-,190,-,-,-,8,4,-,1
Grundschule,"Pirmasens, kreisfreie Stadt",Pirmasens   ,16444,Grundschule Fehrbach               ,-,St. Josefstr. 1,66954,Pirmasens   ,	(06331)95159	,-,	GS.Fehrbach@stadt-pirmasens.de	,-,öffentliche Schule,N,-,65,36,29,64,1,1,-,-,65,-,-,-,2,5,-,-
Grundschule,"Pirmasens, kreisfreie Stadt",Pirmasens   ,16457,Grundschule Ruhbank/Erlenbrunn     ,-,Schulstr. 12,66955,Pirmasens   ,	(06331)21150	,	(06331)211516	,	gts.ruhbank@stadt-pirmasens.de	,http://gs-ruhbank-erlenbrunn.de,öffentliche Schule,N,verpflichtender Form,168,87,81,164,4,11,7,-,168,-,-,-,8,9,1,3
Grundschule,"Pirmasens, kreisfreie Stadt",Pirmasens   ,27261,Montessori-Schule Pirmasens        ,-,Roland-Betsch-Str. 1,66954,Pirmasens   ,	(06331)216419	,	(06331)216420	,	kontakt@montessori-pirmasens.de	,http://www.montessori-pirmasens.de,private Schule,N,Angebotsform,57,25,32,55,2,3,1,-,57,-,-,-,2,2,-,1
Grundschule,Rhein-Hunsrück-Kreis,Argenthal,11889,Grundschule Argenthal              ,-,Aulergasse 25,55496,Argenthal,	(06761)1209808	,-,	gsargenthal@t-online.de	,-,öffentliche Schule,N,-,79,24,55,75,4,4,-,-,79,-,-,-,2,6,-,-
Grundschule,Rhein-Hunsrück-Kreis,Beltheim,12210,A. Reichwein-Grundschule           ,-,Schulstr. 23,56290,Beltheim,	(06762)6990	,	(06762)950926	,	argsbeltheim@freenet.de	,http://www.rsbeltheim.de,öffentliche Schule,N,-,89,43,46,89,-,11,11,-,89,-,-,-,4,3,-,-
Grundschule,Rhein-Hunsrück-Kreis,Boppard  ,12570,Michael-Thonet-Schule              ,Grundschule                        ,Auf der Zeil 20,56154,Boppard  ,	(06742)4003	,	(06742)899306	,	kontakt@michael-thonet-schule.de	,http://www.michael-thonet-schule.de,öffentliche Schule,N,Angebotsform,175,90,85,168,7,41,34,-,175,-,-,-,6,4,-,-
Grundschule,Rhein-Hunsrück-Kreis,Boppard  ,24225,Grundschule Buchholz               ,-,Heidestr. 49,56154,Boppard  ,	(06742)2923	,	(06742)921483	,	schulebuchholz@t-online.de	,-,öffentliche Schule,N,Angebotsform,168,83,85,158,10,31,21,-,168,-,-,-,6,5,-,-
Grundschule,Rhein-Hunsrück-Kreis,Boppard  ,26069,Grundschule Bad Salzig             ,-,Wiltbergstr. 7,56154,Boppard  ,	(06742)6108	,	(06742)94753	,	gs-bad-salzig@gmx.de	,http://www.grundschule-bad-salzig.de,öffentliche Schule,N,Angebotsform,123,56,67,118,5,36,31,-,123,-,-,-,5,7,-,-
Grundschule,Rhein-Hunsrück-Kreis,Büchenbeuren,12717,Grundschule Büchenbeuren           ,-,In den Fichten 2,55491,Büchenbeuren,	(06543)6081	,	(06543)980517	,	gsbuech@t-online.de	,-,öffentliche Schule,N,Angebotsform,180,92,88,165,15,74,59,-,180,-,-,-,8,2,-,1
Grundschule,Rhein-Hunsrück-Kreis,Emmelshausen ,25559,Konrad-Adenauer-Schule             ,Grundschule                        ,Rhein-Mosel-Str. 85,56281,Emmelshausen ,	(06747)95395011	,	(06747)95395020	,	grundschule.emmelshausen@t-online.de	,-,öffentliche Schule,N,Angebotsform,205,95,110,191,14,63,49,-,205,-,-,-,9,10,-,1
Grundschule,Rhein-Hunsrück-Kreis,Gemünden,21175,Soonwaldschule                     ,Grundschule                        ,Soonwaldstr. 3,55490,Gemünden,	(06765)325	,	(06765)960634	,	t.koenig@soonwaldschule-gemuenden.de	,http://soonwaldschule-gemuenden.bildung-rp.de,öffentliche Schule,N,Angebotsform,143,69,74,142,1,4,3,-,143,-,-,-,8,2,-,-
Grundschule,Rhein-Hunsrück-Kreis,Gödenroth,13501,Grundschule Gödenroth              ,-,Schulstr. 4,56290,Gödenroth,	(06762)6696	,	(06762)960664	,	schule@welleg.de	,http://grundschulegoedenroth.wordpress.com,öffentliche Schule,N,-,61,25,36,61,-,8,8,-,61,-,-,-,1,4,-,-
Grundschule,Rhein-Hunsrück-Kreis,Gondershausen,13531,Grundschule Gondershausen          ,-,Schulstr. 41,56283,Gondershausen,	(06745)9233	,	(06745)9234	,	schulleitung@gsgondershausen.de	,-,öffentliche Schule,N,-,69,36,33,66,3,11,8,-,69,-,-,-,2,4,-,-
Grundschule,Rhein-Hunsrück-Kreis,Halsenbach,13724,Grundschule Halsenbach             ,-,Hauptstr. 6,56283,Halsenbach,	(06747) 6391	,	(06747) 951867	,	gshalsenbach@gmx.de	,http://www.gshalsenbach.de,öffentliche Schule,N,-,109,47,62,104,5,19,14,-,109,-,-,-,6,4,-,-
Grundschule,Rhein-Hunsrück-Kreis,Kastellaun  ,14415,Grundschule Kastellaun             ,-,Pestalozzistr. 14,56288,Kastellaun  ,	(06762)961857	,	(06762)6661	,	GrundschuleKastellaun@t-online.de	,http://www.grundschulekastellaun.de,öffentliche Schule,N,Angebotsform,282,123,159,265,17,83,66,9,273,-,-,-,10,10,-,1
Grundschule,Rhein-Hunsrück-Kreis,Kirchberg (Hunsrück)  ,14536,Freiherr-von-Drais                 ,Grundschule Kirchberg              ,Schulstr.,55481,Kirchberg (Hunsrück)  ,	(06763-303350	,	06763-3033526	,	gs-kirchberg@web.de	,-,öffentliche Schule,N,Angebotsform,300,150,150,283,17,130,113,-,300,-,-,-,13,14,-,-
Grundschule,Rhein-Hunsrück-Kreis,Mastershausen,26673,Grundschule Mastershausen          ,-,Kirchstr.,56869,Mastershausen,	(06545)910100	,	(06545)910101	,	GSMastershausen@gmx.net	,http://www.grundschule-mastershausen.de,öffentliche Schule,N,-,54,25,29,52,2,7,5,-,54,-,-,-,4,2,-,-
Grundschule,Rhein-Hunsrück-Kreis,Mörsdorf,15560,Grundschule Mörsdorf               ,-,Kirchstr. 5,56290,Mörsdorf,	(06762)6580	,	06762/401515	,	grundschule.moersdorf@t-online.de	,-,öffentliche Schule,N,-,15,12,3,14,1,2,1,-,15,-,-,-,1,2,-,-
Grundschule,Rhein-Hunsrück-Kreis,Oberwesel  ,16127,Elfenley-Grundschule               ,-,Liebfrauenstr. 29,55430,Oberwesel  ,	(06744)94010	,	(06744)94012	,	elfenley@grundschule-oberwesel.de	,http://www.grundschule-oberwesel.de,öffentliche Schule,N,Angebotsform,179,90,89,173,6,18,12,-,179,-,-,-,8,8,-,1
Grundschule,Rhein-Hunsrück-Kreis,Pfalzfeld,26717,Grundschule Pfalzfeld              ,-,Schulstr. 1,56291,Pfalzfeld,	(06746)9225	,	(06746)802688	,	sekretariat@gspfalzfeld.de	,http://www.gspfalzfeld.de,öffentliche Schule,N,-,80,37,43,79,1,7,6,-,80,-,-,-,2,4,-,-
Grundschule,Rhein-Hunsrück-Kreis,Rheinböllen ,16714,Grundschule Rheinböllen            ,Am Hochsteinchen                   ,Marktstr. 47,55494,Rheinböllen ,	(06764)960110	,	(06764)960112	,	gs-rheinboellen@t-online.de	,-,öffentliche Schule,N,Angebotsform,264,119,145,257,7,55,48,-,264,-,-,-,12,6,-,-
Grundschule,Rhein-Hunsrück-Kreis,Riesweiler,16654,Soonblick-Grundschule Riesweil     ,-,Schulstr. 2,55499,Riesweiler,	(06761)970840	,	(06761)970842	,	info@gs-riesweiler.de	,-,öffentliche Schule,N,-,61,26,35,61,-,1,1,-,61,-,-,-,4,1,-,-
Grundschule,Rhein-Hunsrück-Kreis,Sankt Goar  ,17332,Rheinfelsschule                    ,Grundschule                        ,Am Hafen 6,56329,Sankt Goar  ,	(06741)7183	,	06741/2789	,	gs-stgoar@t-online.de	,-,öffentliche Schule,N,-,59,30,29,53,6,10,4,-,59,-,-,-,3,2,-,-
Grundschule,Rhein-Hunsrück-Kreis,Simmern/ Hunsrück  ,17179,Rottmann-Schule                    ,Grundschule                        ,Poststr. 3,55469,Simmern/ Hunsrück  ,	(06761)970297	,	(06761)970299	,	info@rottmannschule.de	,http://www.rottmannschule.de,öffentliche Schule,N,Angebotsform,313,143,170,279,34,132,98,-,313,-,-,-,13,11,-,1
Grundschule,Rhein-Hunsrück-Kreis,Simmern/ Hunsrück  ,26630,Dr.-Kurt-Schöllhammer-Schule       ,Grundschule                        ,Am Flachsberg 4,55469,Simmern/ Hunsrück  ,	(06761)970287	,	(06761)970289	,	schule@gs-schoelles.de	,http://www.gs-schoelles.de,öffentliche Schule,N,Angebotsform,240,121,119,221,19,110,91,-,240,-,-,-,9,7,-,1
Grundschule,Rhein-Hunsrück-Kreis,Sohren,17226,Grundschule Sohren                 ,-,Schulstr. 9,55487,Sohren,	(06543)3246	,	(06543)9638	,	grundschule-sohren@t-online.de	,-,öffentliche Schule,N,-,160,79,81,147,13,63,50,-,160,-,-,-,6,8,-,-
Grundschule,Rhein-Lahn-Kreis,Arzbach,21578,Grundschule Limesschule            ,Arzbach                            ,Wiesenweg,56337,Arzbach,	(02603)8268	,	(02603)506377	,	limesschule@t-online.de	,-,öffentliche Schule,N,-,47,14,33,47,-,2,2,-,47,-,-,-,2,2,-,-
Grundschule,Rhein-Lahn-Kreis,Bad Ems  ,10328,Ernst-Born-Schule                  ,Grundschule                        ,Arzbacher Str. 68,56130,Bad Ems  ,	(02603)12410	,	(02603)500648	,	Ernst-Born-Schule@gmx.de	,http://www.ernst-born-schule.de,öffentliche Schule,N,-,75,40,35,74,1,32,31,-,75,-,-,-,3,3,-,-
Grundschule,Rhein-Lahn-Kreis,Bad Ems  ,10388,Grundschule Freiherr-vom-Stein     ,-,Karl-Busch-Str. 1,56130,Bad Ems  ,	(02603)919510	,	(02603)919512	,	Stein-Schule-Bad-Ems@gmx.de	,http://www.steinschule-bad-ems.de,öffentliche Schule,N,Angebotsform,225,99,126,204,21,102,81,-,225,-,-,-,7,9,-,-
Grundschule,Rhein-Lahn-Kreis,Birlenbach,24211,Grundschule Birlenbach             ,-,Schulstr. 19,65626,Birlenbach,	(06432)8600	,	(06432)988935	,	gsbirlenbach@hotmail.com	,http://gs-birlenbach.bildung-rp.de,öffentliche Schule,N,-,61,31,30,58,3,6,3,-,61,-,-,-,3,1,-,-
Grundschule,Rhein-Lahn-Kreis,Braubach  ,10838,Marksburgschule                    ,Grundschule                        ,Stiftstr. 1,56338,Braubach  ,	(02627)532	,	(02627)1907	,	marksburgschule@gmx.de	,http://www.Marksburgschule.de,öffentliche Schule,N,Angebotsform,99,53,46,89,10,20,10,-,99,-,-,-,5,4,-,-
Grundschule,Rhein-Lahn-Kreis,Dachsenhausen,12837,Grundschule Dachsenhausen          ,-,Schulstr. 14,56340,Dachsenhausen,	(06776)580	,-,	gsdachsenhausen.rlp@online.de	,-,öffentliche Schule,N,-,60,23,37,60,-,-,-,-,60,-,-,-,3,1,-,-
Grundschule,Rhein-Lahn-Kreis,Dahlheim,26747,Josef Guggenmos Grundschule        ,-,Am Sportplatz,56348,Dahlheim,	(06771)94160	,	(06771)94161	,	info@guggenmos-schule.de	,http://www.guggenmos-schule.de,öffentliche Schule,N,-,89,43,46,88,1,1,-,-,89,-,-,-,2,5,-,-
Grundschule,Rhein-Lahn-Kreis,Dausenau,12867,Grundschule Dausenau               ,-,Langgasse 67,56132,Dausenau,	(02603)6512	,	(02603)507674	,	gs.dausenau@gmx.de	,-,öffentliche Schule,N,-,46,22,24,45,1,1,-,-,46,-,-,-,3,-,-,-
Grundschule,Rhein-Lahn-Kreis,Diez  ,24165,Grundschule Karl-von-Ibell         ,-,Dielstr. 10,65582,Diez  ,	(06432)5260	,	(06432)5240	,	ibellschule@t-online.de	,http://www.ibellschule.de,öffentliche Schule,N,Angebotsform,329,169,160,299,30,37,7,-,329,-,-,-,14,7,-,-
Grundschule,Rhein-Lahn-Kreis,Diez  ,24178,Grundschule Pestalozzischule       ,-,Friedrichstr. 14,65582,Diez  ,	(06432)61900	,	(06432)62457	,	pestalozzischulediez@hotmail.com	,-,öffentliche Schule,N,-,247,110,137,225,22,113,91,-,247,-,-,-,8,8,1,2
Grundschule,Rhein-Lahn-Kreis,Fachbach,13214,Grundschule Fachbach               ,-,Koblenzer Str. 50a,56133,Fachbach,	(02603)13310	,	(02603)507577	,	gs.fachbach@gmx.de	,-,öffentliche Schule,N,-,57,32,25,57,-,-,-,-,57,-,-,-,3,1,-,-
Grundschule,Rhein-Lahn-Kreis,Hahnstätten,24195,Grundschule Hahnstätten            ,-,Jahnstr. 21,65623,Hahnstätten,	(06430)928296	,	(06430)9250255	,	info@grundschule-hahnstaetten.de	,http://www.grundschule-hahnstaetten.de,öffentliche Schule,N,Angebotsform,278,146,132,264,14,48,34,-,278,-,-,-,11,8,1,-
Grundschule,Rhein-Lahn-Kreis,Holzappel,10961,Esterauschule                      ,Grundschule                        ,Schulstr. 4,56379,Holzappel,	(06439)271	,	(06439)7081	,	esterauschule@gmx.de	,http://www.esterauschule.de,öffentliche Schule,N,Angebotsform,158,73,85,155,3,23,20,-,158,-,-,-,5,5,-,-
Grundschule,Rhein-Lahn-Kreis,Kamp-Bornhofen,14356,Grundschule Kamp-Bornhofen         ,-,Marienstr.,56341,Kamp-Bornhofen,	(06773)1233	,	(06773)959956	,	GSKAMP-BORNHOFEN@t-online.de	,-,öffentliche Schule,N,-,57,35,22,43,14,14,-,-,57,-,-,-,4,1,-,-
Grundschule,Rhein-Lahn-Kreis,Katzenelnbogen  ,24811,Grundschule im Einrich             ,-,Burgstr. 4,56368,Katzenelnbogen  ,	(06486)1663	,	(06486)6788	,	sekretariat@gs-einrich.de	,http://gs-einrich.de/,öffentliche Schule,N,Angebotsform,307,158,149,298,9,16,7,-,307,-,-,-,16,5,-,-
Grundschule,Rhein-Lahn-Kreis,Lahnstein    ,14913,Goetheschule                       ,Grundschule                        ,Stauffenbergstr. 13,56112,Lahnstein    ,	(02621)9173-0	,	(02621)917322	,	Goetheschule-Lahnstein@gmx.de	,-,öffentliche Schule,N,Angebotsform,219,100,119,196,23,85,62,-,219,-,-,-,9,6,-,-
Grundschule,Rhein-Lahn-Kreis,Lahnstein    ,14926,Grundschule Friedrichssegen        ,-,Erzbachstr. 42,56112,Lahnstein    ,	(02621)3102	,	(02621)188463	,	gs-friedrichssegen@gmx.de	,-,öffentliche Schule,N,Angebotsform,77,39,38,77,-,13,13,-,77,-,-,-,1,5,-,-
Grundschule,Rhein-Lahn-Kreis,Lahnstein    ,21085,Schillerschule                     ,Grundschule                        ,Schillerstr. 1,56112,Lahnstein    ,	(02621)9680-0	,	(02621)9680-20	,	schiller-lahnstein@gmx.de	,-,öffentliche Schule,N,Angebotsform,267,146,121,247,20,110,90,-,267,-,-,-,12,6,-,1
Grundschule,Rhein-Lahn-Kreis,Miehlen,24781,Mühlbachschule                     ,Grundschule                        ,Schulstr. 10,56357,Miehlen,	(06772)7098	,	(06772)960520	,	grundschule.miehlen@web.de	,http://mhlbachschule-miehlen.de,öffentliche Schule,N,Angebotsform,340,151,189,337,3,6,3,-,340,-,-,-,14,4,-,-
Grundschule,Rhein-Lahn-Kreis,Nassau  ,26163,Freiherr-vom-Stein-Schule          ,Grundschule                        ,Windener Str. 21,56377,Nassau  ,	(02604)4700	,	(02604)4737	,	gsnassau@vgnassau.de	,http://www.grundschule-nassau.bildung-rp.de,öffentliche Schule,N,Angebotsform,256,130,126,245,11,54,43,-,256,-,-,-,11,4,-,1
Grundschule,Rhein-Lahn-Kreis,Nastätten  ,26687,Grundschule Blaues Ländchen        ,-,Wilhelm-Nesen-Str. 2a,56355,Nastätten  ,	(06772)9670420	,	(06772)96704214	,	GS-BlauesLaendchen@web.de	,-,öffentliche Schule,N,Angebotsform,238,112,126,224,14,86,72,-,238,-,-,-,10,7,-,1
Grundschule,Rhein-Lahn-Kreis,Niederneisen,24238,Grundschule Niederneisen           ,-,Mühlgasse 4,65629,Niederneisen,	(06432)1367	,	(06432)910796	,	info@grundschule-niederneisen.de	,-,öffentliche Schule,N,-,94,38,56,90,4,11,7,-,94,-,-,-,4,4,-,-
Grundschule,Rhein-Lahn-Kreis,Osterspai,16264,Willy-Brandt-Grundschule           ,Grundschule                        ,Filsener Str.,56340,Osterspai,	(02627)210	,	(02627)971696	,	info@grundschule-osterspai.de	,http://www.grundschule-osterspai.de,öffentliche Schule,N,-,63,30,33,61,2,2,-,-,63,-,-,-,3,1,-,-
Grundschule,Rhein-Lahn-Kreis,Singhofen,26237,Grundschule Singhofen              ,-,Schulstr.,56379,Singhofen,	(02604)4777	,-,	gssinghofen@vgnassau.de	,-,öffentliche Schule,N,-,79,47,32,78,1,1,-,-,79,-,-,-,5,-,-,-
Grundschule,Rhein-Pfalz-Kreis,Altrip,23967,Albert-Schweitzer-Schule           ,Grundschule                        ,Albert-Schweitzer-Str. 2,67122,Altrip,	(06236)398082	,	(06236)39082	,	asg.grundschule@t-online.de	,http://ass-altrip.de,öffentliche Schule,N,-,214,94,120,196,18,24,6,-,214,-,-,-,6,9,-,-
Grundschule,Rhein-Pfalz-Kreis,Beindersheim,24721,Albrecht-Dürer-Schule              ,Grundschule                        ,Schlittweg 13,67259,Beindersheim,	(06233)72903	,	06233/375652	,	info@gs-beindersheim.de	,-,öffentliche Schule,N,Angebotsform,194,92,102,181,13,65,52,-,194,-,-,-,7,7,-,-
Grundschule,Rhein-Pfalz-Kreis,Birkenheide,12434,Albertine-Scherer-Schule           ,Grundschule                        ,Waldstr. 27,67134,Birkenheide,	(06237)7874	,	(06237)929748	,	gs-birkenheide@gmx.de	,http://www.albertine-scherer-grundschule.de,öffentliche Schule,N,-,108,53,55,101,7,16,9,-,108,-,-,-,3,5,-,-
Grundschule,Rhein-Pfalz-Kreis,Bobenheim-Roxheim,12507,Rheinschule                        ,Grundschule                        ,Rheinstr. 32,67240,Bobenheim-Roxheim,	(06239)99640	,	(06239)9996438	,	rheinschule@bobenheim-roxheim.de	,-,öffentliche Schule,N,Angebotsform,260,132,128,246,14,48,34,-,260,-,-,-,12,6,-,1
Grundschule,Rhein-Pfalz-Kreis,Bobenheim-Roxheim,27081,Pestalozzischule                   ,Grundschule                        ,Grünstadter Str. 6a,67240,Bobenheim-Roxheim,	06239-997584	,	06239-997586	,	GSPestalozzi@t-online.de	,-,öffentliche Schule,N,-,116,55,61,113,3,15,12,-,116,-,-,-,5,3,-,-
Grundschule,Rhein-Pfalz-Kreis,Böhl-Iggelheim,12524,Johannes-Fink-Grundschule          ,-,Kirchenstr. 12,67459,Böhl-Iggelheim,	(06324)921903	,	(06324)9219050	,	gsboehl@gmx.de	,-,öffentliche Schule,N,Angebotsform,171,91,80,164,7,29,22,-,171,-,-,-,7,5,-,-
Grundschule,Rhein-Pfalz-Kreis,Böhl-Iggelheim,14158,Jakob-Heinrich-Lützel-Schule       ,Grundschule Iggelheim              ,Langgasse 10,67459,Böhl-Iggelheim,	(06324)969910	,	(06324)9699119	,	gsluetzel@gmx.de	,-,öffentliche Schule,N,-,159,76,83,142,17,54,37,-,159,-,-,-,4,10,-,-
Grundschule,Rhein-Pfalz-Kreis,Dannstadt-Schauernheim,20633,Kurpfalzschule                     ,Grundschule                        ,Kurpfalzstr. 2,67125,Dannstadt-Schauernheim,	(06231)94184-0	,	(06231)94184-10	,	mail@ghs-dannstadt.de	,http://www.ghs-dannstadt.de,öffentliche Schule,N,Angebotsform,211,101,110,190,21,38,17,-,211,-,-,-,9,7,-,-
Grundschule,Rhein-Pfalz-Kreis,Dudenhofen,27078,Clemens Beck Schule                ,Grundschule                        ,Iggelheimer Str. 33,67373,Dudenhofen,	(06232)900545	,	(06232)900564	,	sabine.gilles@web.de	,http://www.grundschule-dudenhofen.de,öffentliche Schule,N,Angebotsform,201,97,104,189,12,29,17,-,201,-,-,-,10,6,-,-
Grundschule,Rhein-Pfalz-Kreis,Fußgönheim,21072,Schillerschule                     ,Grundschule                        ,Schulstr.24,67136,Fußgönheim,	(06237)2693	,	(06237)404628	,	http://grundschule@fussgoenheim.de	,-,öffentliche Schule,N,-,89,32,57,86,3,32,29,-,89,-,-,-,2,5,-,-
Grundschule,Rhein-Pfalz-Kreis,Großniedesheim,13574,Grundschule Großniedesheim         ,-,Kleinniedesheimer Str. 2,67259,Großniedesheim,	(06239)1360	,	06239/409877	,	info@gs-grossniedesheim.de	,-,öffentliche Schule,N,-,28,9,19,28,-,10,10,-,28,-,-,-,1,2,-,-
Grundschule,Rhein-Pfalz-Kreis,Hanhofen,13711,Grundschule Hanhofen               ,-,Schulstr. 1,67374,Hanhofen,	(06344)4780	,	(06344)937052	,	gshanhofen@schulpt.de	,http://gs-hanhofen.de,öffentliche Schule,N,-,91,52,39,86,5,28,23,-,91,-,-,-,2,6,-,-
Grundschule,Rhein-Pfalz-Kreis,Harthausen,14055,Karl-Hufnagel-Schule               ,Grundschule                        ,Schulstr. 1,67376,Harthausen,	(06344)8695	,	(06344) 508874	,	karl-hufnagel-schule@web.de	,-,öffentliche Schule,N,-,112,51,61,107,5,21,16,-,112,-,-,-,1,9,-,-
Grundschule,Rhein-Pfalz-Kreis,Heßheim,24735,Grundschule Heßheim                ,-,Schulstr. 3,67258,Heßheim,	(06233)70169	,	(06233)3750903	,	info@gs-hessheim.de	,http://www.grundschule-hessheim.de,öffentliche Schule,N,-,84,52,32,80,4,5,1,-,84,-,-,-,2,4,-,-
Grundschule,Rhein-Pfalz-Kreis,Hochdorf-Assenheim,13947,Grundschule Hochdorf-Assenheim     ,-,Alfons-Legner-Str. 5-7,67126,Hochdorf-Assenheim,	(06231)1390	,	62314030900	,	mail@gs-hochdorf.de	,-,öffentliche Schule,N,-,110,51,59,98,12,25,13,-,110,-,-,-,5,7,-,-
Grundschule,Rhein-Pfalz-Kreis,Lambsheim,10645,Karl-Wendel-Schule                 ,Grundschule                        ,Neustadter Str. 23,67245,Lambsheim,	(06233)346890	,	(06233)3468925	,	grundschule@karlwendelschule.de	,-,öffentliche Schule,N,Angebotsform,266,124,142,243,23,57,34,-,266,-,-,-,9,9,-,2
Grundschule,Rhein-Pfalz-Kreis,Limburgerhof,10268,Grundschule Domholz                ,-,Hermann-Löns-Weg 21,67117,Limburgerhof,	(06236)465552	,	(06236)465554	,	domholzschule@gmx.de	,http://www.domholzschule.de,öffentliche Schule,N,Angebotsform,218,128,90,206,12,71,59,-,218,-,-,-,10,6,-,-
Grundschule,Rhein-Pfalz-Kreis,Limburgerhof,25678,Carl-Bosch-Schule                  ,Grundschule                        ,Carl Bosch Str. 9,67117,Limburgerhof,	(06236)465536	,	(06236/465537	,	carl-bosch-schule@gmx.de	,http://www.carl-bosch-schule.de,öffentliche Schule,N,-,189,89,100,169,20,72,52,-,189,-,-,-,6,5,-,-
Grundschule,Rhein-Pfalz-Kreis,Maxdorf,15410,Grundschule Haidwald               ,-,Carl-Bosch-Str. 16 A,67133,Maxdorf,	(06237)7007	,	(06237) 40 47 24	,	Haidwaldschule@vg-maxdorf.de	,-,öffentliche Schule,N,Angebotsform,234,107,127,212,22,80,58,-,234,-,-,-,10,9,-,-
Grundschule,Rhein-Pfalz-Kreis,Mutterstadt,15707,Grundschule im Mandelgraben        ,Johann-Hoffmann-Schule             ,Pfalzring 88,67112,Mutterstadt,	(06234)928526	,	(06234)928530	,	gs.mandelgraben@t-online.de	,-,öffentliche Schule,N,Angebotsform,218,110,108,194,24,77,53,-,218,-,-,-,12,5,-,-
Grundschule,Rhein-Pfalz-Kreis,Mutterstadt,15710,Pestalozzi-Schule                  ,Grundschule                        ,Fussgönheimer Str. 17,67112,Mutterstadt,	(06234)928545	,	(06234)928546	,	Pestalozzi-GS-Mutterstadt@t-online.de	,-,öffentliche Schule,N,-,204,100,104,185,19,77,58,-,204,-,-,-,6,7,-,-
Grundschule,Rhein-Pfalz-Kreis,Neuhofen,22706,Rehbachschule                      ,Grundschule                        ,Donnersbergstr. 1,67141,Neuhofen,	(06236)1284	,	(06236)419144	,	info-gs@neuhofen.de	,-,öffentliche Schule,N,-,195,80,115,182,13,39,26,-,195,-,-,-,7,7,-,-
Grundschule,Rhein-Pfalz-Kreis,Otterstadt,16294,Grundschule Otterstadt             ,-,Luitpoldstr. 1,67166,Otterstadt,	(06232)34949	,	06232/317335	,	grundschule@otterstadt.de	,http://www.schule.otterstadt.de,öffentliche Schule,N,-,131,66,65,129,2,10,8,-,131,-,-,-,2,8,-,-
